customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05237,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.2,3016.81,No
CUST-05238,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.99,6597.6,No
CUST-05239,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.82,1876.07,No
CUST-05240,Female,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.57,4289.06,No
CUST-05241,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.0,18.0,Yes
CUST-05242,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.03,4213.0,Yes
CUST-05243,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.0,2920.06,Yes
CUST-05244,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,56.56,131.53,No
CUST-05245,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,73.24,278.6,No
CUST-05246,Male,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,103.9,695.99,Yes
CUST-05247,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,44.1,2373.3,No
CUST-05248,Female,0,Yes,No,61,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),42.6,2613.96,No
CUST-05249,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,48.34,234.49,Yes
CUST-05250,Female,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.4,1861.47,No
CUST-05251,Male,0,No,No,65,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),81.35,5150.32,No
CUST-05252,Male,0,No,No,49,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.74,2106.82,No
CUST-05253,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.81,144.98,No
CUST-05254,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,71.43,3527.88,No
CUST-05255,Male,0,No,No,27,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),39.21,980.0,No
CUST-05256,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,79.66,5205.04,No
CUST-05257,Male,1,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,68.84,1811.98,Yes
CUST-05258,Male,0,No,No,42,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,47.13,1959.71,No
CUST-05259,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.85,2958.27,No
CUST-05260,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.09,949.05,No
CUST-05261,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.73,211.78,Yes
CUST-05262,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,77.65,4025.43,No
CUST-05263,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,70.31,145.4,Yes
CUST-05264,Male,0,No,No,0,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.47,68.9,No
CUST-05265,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),30.48,919.26,No
CUST-05266,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.59,3953.9,No
CUST-05267,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.22,5092.37,No
CUST-05268,Female,0,No,No,51,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.09,2602.72,Yes
CUST-05269,Female,1,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),57.32,2408.43,Yes
CUST-05270,Female,1,Yes,Yes,54,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,78.67,4299.59,No
CUST-05271,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.18,1225.2,No
CUST-05272,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,18.96,106.0,No
CUST-05273,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.3,22.69,No
CUST-05274,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.52,2536.5,No
CUST-05275,Female,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,59.16,49.38,No
CUST-05276,Male,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.8,3175.63,No
CUST-05277,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.44,1366.58,No
CUST-05278,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),54.76,1188.39,No
CUST-05279,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,88.32,1108.88,No
CUST-05280,Male,0,No,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.72,2951.4,No
CUST-05281,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.59,727.83,No
CUST-05282,Female,0,Yes,No,11,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.22,845.71,No
CUST-05283,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,57.9,2221.22,No
CUST-05284,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),52.28,2031.66,No
CUST-05285,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.55,199.51,No
CUST-05286,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.8,2417.57,No
CUST-05287,Male,1,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.05,130.09,No
CUST-05288,Female,1,No,No,12,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,53.8,593.82,No
CUST-05289,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),73.59,208.69,Yes
CUST-05290,Male,1,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),55.1,239.27,Yes
CUST-05291,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,40.66,2514.9,Yes
CUST-05292,Female,1,No,No,38,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,71.48,2791.86,No
CUST-05293,Male,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.97,254.07,No
CUST-05294,Female,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),68.05,190.02,No
CUST-05295,Female,1,No,Yes,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,46.51,931.16,No
CUST-05296,Female,0,Yes,No,22,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,34.19,780.85,No
CUST-05297,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,64.22,3178.39,No
CUST-05298,Female,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),36.0,1763.85,No
CUST-05299,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,44.59,504.1,No
CUST-05300,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,66.86,3235.37,No
CUST-05301,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),46.17,3073.36,No
CUST-05302,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),65.17,18.0,Yes
CUST-05303,Male,1,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),44.82,1183.95,No
CUST-05304,Male,1,Yes,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),60.57,1668.22,Yes
CUST-05305,Male,0,No,Yes,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.97,1156.78,No
CUST-05306,Female,1,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),62.88,47.35,No
CUST-05307,Male,0,No,No,70,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.54,3695.12,No
CUST-05308,Female,1,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.42,945.45,No
CUST-05309,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),56.29,2841.83,Yes
CUST-05310,Male,0,No,Yes,38,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.86,2729.68,No
CUST-05311,Female,0,No,Yes,49,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,18.89,910.38,Yes
CUST-05312,Female,0,No,Yes,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.69,1789.59,No
CUST-05313,Male,0,No,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.58,2699.49,No
CUST-05314,Male,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),47.9,95.45,No
CUST-05315,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,98.98,5048.7,No
CUST-05316,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),84.33,6050.0,No
CUST-05317,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,57.62,292.64,No
CUST-05318,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),57.03,1751.35,Yes
CUST-05319,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.86,184.95,No
CUST-05320,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),59.42,18.0,No
CUST-05321,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,107.4,5143.32,Yes
CUST-05322,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,77.71,3731.96,No
CUST-05323,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),67.49,4813.85,No
CUST-05324,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.74,2914.56,Yes
CUST-05325,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.92,45.28,No
CUST-05326,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.64,18.0,Yes
CUST-05327,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.57,38.85,Yes
CUST-05328,Male,1,Yes,No,59,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),52.3,3092.08,No
CUST-05329,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.42,3733.0,Yes
CUST-05330,Male,0,No,Yes,35,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.87,1746.11,Yes
CUST-05331,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),61.32,175.2,No
CUST-05332,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.93,2978.39,No
CUST-05333,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),66.58,2061.55,No
CUST-05334,Female,0,Yes,Yes,59,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.47,3172.74,No
CUST-05335,Female,1,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,91.89,2622.11,No
CUST-05336,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),39.34,2110.57,No
CUST-05337,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,52.19,90.38,No
CUST-05338,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.94,4181.09,No
CUST-05339,Male,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,48.97,784.96,No
CUST-05340,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.98,18.0,Yes
CUST-05341,Male,1,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.03,791.87,No
CUST-05342,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.92,340.06,No
CUST-05343,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.7,5355.87,Yes
CUST-05344,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,49.26,37.06,No
CUST-05345,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.07,1534.86,No
CUST-05346,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.74,4701.93,No
CUST-05347,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,60.08,172.02,No
CUST-05348,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.8,256.25,No
CUST-05349,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.47,6196.26,Yes
CUST-05350,Female,1,No,Yes,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.02,3729.58,Yes
CUST-05351,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),86.8,4045.22,Yes
CUST-05352,Female,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),88.61,18.0,No
CUST-05353,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,48.16,234.34,No
CUST-05354,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),76.2,3181.99,No
CUST-05355,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,92.68,5487.48,No
CUST-05356,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,25.24,419.06,No
CUST-05357,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,33.43,2285.92,No
CUST-05358,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.83,1718.24,No
CUST-05359,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,66.3,732.32,No
CUST-05360,Male,1,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.85,837.08,Yes
CUST-05361,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.91,24.81,No
CUST-05362,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,62.49,3157.13,No
CUST-05363,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.25,3541.86,No
CUST-05364,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.53,4096.81,No
CUST-05365,Male,0,Yes,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.35,2785.64,No
CUST-05366,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.34,483.79,Yes
CUST-05367,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,60.9,2932.62,No
CUST-05368,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.95,1240.28,Yes
CUST-05369,Female,0,No,Yes,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,52.87,2759.76,No
CUST-05370,Male,0,Yes,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,67.73,4084.43,No
CUST-05371,Female,0,Yes,Yes,50,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.55,3013.67,No
CUST-05372,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),70.37,2768.89,No
CUST-05373,Male,0,No,No,0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,67.8,63.6,No
CUST-05374,Male,0,No,No,58,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,60.32,3487.96,No
CUST-05375,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,58.84,2790.91,No
CUST-05376,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),44.85,239.92,No
CUST-05377,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.76,1143.65,Yes
CUST-05378,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.48,433.6,Yes
CUST-05379,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),53.99,870.31,No
CUST-05380,Female,1,Yes,Yes,52,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,47.23,2475.4,No
CUST-05381,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.23,39.36,Yes
CUST-05382,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.9,137.85,No
CUST-05383,Male,1,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),46.67,1905.11,No
CUST-05384,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,40.38,772.85,No
CUST-05385,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.39,375.93,Yes
CUST-05386,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,59.61,241.32,No
CUST-05387,Male,0,Yes,No,34,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.95,2008.85,No
CUST-05388,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),48.52,1525.13,No
